book_id,user_id,review_text,ratings,review_date,source,author,book_name
B001YQF59K,A3T5844ZWR90HP,Pamela Ditchoff has written an entertaining romp through some of the Grimms stories that is just plain enjoyable I read this book with nothing more than entertainment in mind and thats exactly what she delivered While Runyons lispy speech patterns were a little difficult to follow at first once I got past the first couple episodes they just added to the world Elora Croesus gave great interludes the popculturish references snark were amusingAll in all well worth the time and entertainment buck,4,2012-04-28,Amazon,Unknown,Unknown
B001892EI8,A2JP7WGWJNEKEF,If your looking for a great short story then this is the one for you It is well written and has a good story line,5,2014-05-31,Amazon,Unknown,Unknown
B002HE1IBW,A3ES0XIED7769J,Not realizing it Holly needed to get her life back from her family who depended on her after the death of her mother It took Carson to tell her sister what she needed to do before the family realized what they were doing,5,2014-02-07,Amazon,Unknown,Unknown
B000Q9J0CO,A320TMDV6KCFU,Fire captain Dean Wolcott has been dreaming about her since he was a young adult Blonde hair a figure to die for she haunts his dreams and invades his waking moments He yearns to make her the love of his life and the mother of his children When he finds out she is moving back to town his heart jumps for joy all the while knowing that she probably wont even look at a man like himVeronica Abbott has to get out from under her parents control even though she has been married and widowed Moving back to her hometown she decides to open a romance shop Taking a basket to the local fire department as a thank you for saving her childhood home from burning down Veronica walks into the locker room and comes face to face with Dean Wolcott the object of her secret teenage crush Veronica then proceeds to show him just how much she has missed him and is attracted to himDean wants Veronica with every ounce of his being He doesnt want to be her part time lover he wants to be the love of her life forever He promises to give her time but is unsure if a girl like her will ever love himCaught Off Guard was a naughty look at two people whose childhood crushes were still alive and strong years later I fell in love with Dean completely and absolutely because his intentions were so loving and so honorable I found myself wincing with Veronicas mannerisms and blatant sexuality but after realizing how she wanted to finally be free from being controlled I could see where she was coming from Caught Off Guard by Tonya Ramagos was a delightful read I liked the plot and love when true love prevailsTaliareviewed for Joyfully Reviewed,5,2008-05-16,Amazon,Unknown,Unknown
B0028256JS,A2OWOY037XK23C,Gabby and Justin are friends first but destined to be lovers When you combine lovers and friends you get a lovely situation This book was a great love story,5,2014-03-01,Amazon,Unknown,Unknown
B001ISOPTK,A1UIEMF0FJEO2L,If you like fluff Its so so I downloaded this when Amazon made an error and offered a huge number of books for free Thats all I can say about this,3,2014-01-14,Amazon,Unknown,Unknown
B003BIGFSE,ALN6ZSDUNFEVJ,Theres just way too much action far too many lying cheating men and loads of money spent flying to England The main character who is supposed to have some smarts falls for one jerk after another She works for a threatening idiot and never gets around to contacting the FBI until late in the narrative even though she knows they are interested in the boss and getting him locked up would end her troubles But that would mean a few 100 pages less of nonsense Im all for people living their dreams of being novelists but this isnt a good book,1,2012-01-16,Amazon,Unknown,Unknown
B003VYAY8A,A2Y99YJLZIEYYD,This book only has 114 pages knowing this I wouldnt buy the book Nor would I buy Book One knowing I might get interested enough to want Book Two 500 is Too Much To PAY For a SHORT STORY,1,2012-11-15,Amazon,Unknown,Unknown
B0038089T8,A98DLSC8D0ISO,Ill be honest this isnt my favorite series but its ok I like the shifters and the inner battle of Maggie to get past her traumatic past and to embrace who she is fully Like all of the books in this series it revolves around mates Erik and Maggie You have no choice who your mate is its just chemical and fated So in the midst of the story there is a bunch of sex think a little sex but mostly just wishing So this one has Maggie and Erik along with Jared and TJ going to the Wolf Games an Olympics type event for wolves and forces Maggie to take a hard look at herself I like the writing I like the story the sex talk seemed forced and some of it even seemed slightly out of character Its a very quick read and very similar to the first two so if you liked those youll like this Although it could be a stand alone too,3,2011-10-02,Amazon,Unknown,Unknown
B004089G1M,A3A6DWK5SRDM38,The book was good at first and I do like her others but mutilating animals and blatant cruelty I do not want to hear descriptions of or have it so detailed as to which were strays and which were house pets Gruesome,2,2013-10-25,Amazon,Unknown,Unknown
B001KC6Y16,A2YOAV9HC8HNMB,I understand couples want to experience new things in the bedroom to keep it fresh Yet this was just to much to ask of his friend his girlfriend What did he really think was going to happen the ending really had a better outcome then I thought it would that is for sure Wow talk about a three alarm fire in the house on the boat,3,2012-08-06,Amazon,Unknown,Unknown
B0015Z7VWE,A2JQ4XE0VUZK7Z,Considering the title I didnt think I would enjoy this book much but I have to say I was pleasantly surprised It was a pretty good read Definitely worth it for a freebie I expect I will probably continue to read the rest of the series Also it gave new meaning to the phrase monster co,4,2011-07-16,Amazon,Unknown,Unknown
B001892DIO,A12ED27FNHD0WY,This book starts off a bit hesitantlyits the first of a couple dealing with Kasey Johnson and his twin brother Garrett but it heats up incredibly fast and in such a way as your initial reaction might be 34um whaaaaaaat34 Kasey is a secondyear professional basketball player obviously playing for the Phoenix Sunshes a 6534 blond god who is gay and has not come out though his equally impressive brother Garrett a rising movie star is openly gay There are so many 34this is absurd34 twists that this book takes which are dealt with brilliantly by author Chase that you actually believe that this stuff can happen especially today You will not forget these characters including Kaseys devoted seducer and eventually lover Gram and you will run right out and get its sequel High Line featuring Garrett as soon as you finish this full court press,5,2014-05-15,Amazon,Unknown,Unknown
B001IWL1ZM,A3LG50B2BAHYKJ,So amid all of the intentional spelling tiger tygertygre bright bryght and tiger references tygerhoney or tygerpussy or tygermatewe get it they are tygers there was a solid story here that was very sexy However it got a bit repetitive It was also a bit short but thanks to the other review I was sort of expecting it thanks The only things that bothered me aside from the spelling and repetition was that it was short I mean not physcially shortbut if you ignore all the repetitiveness there isnt very much there So 3 stars,3,2011-07-09,Amazon,Unknown,Unknown
B0042AMHUU,A7NXWIOMY9RND,This is a very very short story I know that it can be difficult to get the full effect in a short story but some authors are able to handle it well This one didnt I found it difficult to understand why the two fell in love I think this would have been much better as a full novel That being said it is ok I just read it and have forgotten most of what happened,2,2011-02-13,Amazon,Unknown,Unknown
B000VWM0KU,A1JXLTQ5VWPGGV,The Dragon Knight series takes a short turn away from the main characters to tell the story of Lucia and Marcus Lucia is a commoner who is working as a serving maid at a local tavern Lucia has been trying to help a dragon Sir Reynor who is hurtand ill but her skills are not up to the job She finally goes to the castle to get help from a healer and is immediately involvedwith the dragons knight Sir Marcus and his partner Sir Kaden Reynors mateLucia is a from the country of Helios raised by the Jinn she does not have a commoner background she has a limited healing ability and is not afraid of dragons Sir Marcus is totally captivated by her and his partner is also attracted in spite of his feelingsof guilt about Reynors injury The three can become a family if Reynor can be healed and is able to fly again Learning about Lucias background and why she doesnt act the part of a serving maid becomes part of her attraction to the two knightsThis story was listed as number 45 in the series and was only 266 I enjoyed this story and liked the character developmentnot sure if this shouldnt have been a regular book in the series as it provides an intergral part of the plot If youre reading the entire series dont miss this book,4,2013-03-02,Amazon,Unknown,Unknown
B004JN0GAI,A2L9OA07Y7YYC2,Took me ten minutes to read I never listen to reviews but I hope you do Waste of time and moneyOK SPOILER ALERTIt goes like this enemy daughter chick gets captured on a cattle raid Sexy laird falls in love with her and her small breasts They have sex She leaves He lets her She comes back He gets aroused They are to get married The end,1,2011-07-21,Amazon,Unknown,Unknown
B0031568J8,A2A9M2TNF9506Y,This is a wellwritten story with wonderful atmosphere The descriptions of the surroundings are superb The characters are fairly well developed There is a lot of action in this story and a satisfying ending that leads into the next installment,3,2012-07-03,Amazon,Unknown,Unknown
B0023W6HQE,A1A5OVPQ5U39EK,This was a free series and what a brilliant one it is to keep on my kindle One of the worlds greatest writers there are all sorts of books that I didnt even know he had written Not light reading but for a bit of culture now and then a superb series to keep at hand Highly recommended,5,2014-06-20,Amazon,Unknown,Unknown
B003YRIKL2,ARTTWKTEF4ERG,I just lost 6 hours of my life that perhaps would have been better spent repeatedly smacking my head into a brick wall or getting a rusty drill anesthetic free root canal from Orin Scrivello The first book was OK the writing wasnt great but the story made it worth the continued read This one oh dear god Raea spends the entire book vacillating between rhapsodising about Elis eyes hair touch smell etc and having debates in her head about who ismay beprobably double crossing her Elis spends the whole time literally in tears It went something like this This reminds me of Elis oh I miss him oh if only I had paid attention oh I cant wait to feel his arms around me oh if only I could have realised earlier that I love him Rinse repeat Over and over and over andyou get the point And that wasnt the only bit of repetition we get told the same exact thing again and again seriously I counted at least four places where the same paragraph imparts the same information almost verbatim And what is with this girl and slapping people in the face Shes a little slap happy The only interesting thing about this book was that it introduced us to InarAhben but only in the most basic sense Quite a horrid little exercise in frustration this one I suggest you move along as theres very little to see here,1,2011-07-29,Amazon,Unknown,Unknown
B001J6OUZA,AT921L24ZCZ52,This was the first book I have read with an in depth mm storyline and I was pleasantly surprised Essentially I was hesitant due to the mm content thinking I wouldnt like the story because of it but I decided to give it a try and I am happy to say this book has opened a new subgenre to me I cant wait to read the rest of the trilogy,5,2013-09-24,Amazon,Unknown,Unknown
B002YNSBY8,A25BZJ1IAH6HPT,A Hard Man is Good to Find takes matchmaking to a new extreme Knowing that her two closest friends were perfect for one another if they would stop hating each other long enough to figure it out Callie left her house to both of them under the condition that they live in it together for one year After the year was up they could either sell it and split the proceeds or as she had hoped live there together having wild monkey sex in every room of the house at least once a day Kelsey and Clint had not expected this to say the least when they attended the reading of the will of their recently departed very close friendKelsey is an independent woman who becomes enraged just about every time she is near Clint Duncan although she is not oblivious to the fact that her nipples are almost always erect in his presence as well She is simultaneously infuriated and completely turned on by him Clints reaction to Kelsey both physically and emotionally is pretty much the same The reader is treated to a perhaps predictable tale where the two protagonists slowly begin to overlook their irritation and expose their infatuation for one anotherOne thing that I really liked about this book is that from the beginning it was no secret that Kelsey is in fact a spankophile She references spanking in the first few pages and quickly delves into a spanky daydream featuring her nemesis Clint himselfI like the majority of Carolyn Faulkners spanking fiction She writes very well and draws the reader in Her books seem to follow the typical romance novel template ordinary woman meets tall hunk and initially HATES him but eventually starts to see his finer qualities They eventually have a whirl wind romance and declare complete and total devotion to one another The only difference is that Carolyns template includes a session over the knee of the tall hunk every chapter or so which I have to say is a great twist on the typical romance novel I am a huge fan of Carolyn Faulkner as I love occasionally getting lost in a tale of love and spanking If you are looking to spend an afternoon like this then I would definitely recommend you pick up a copy of A Hard Man is Good to FindKaterina of BottomsUpBookReview,3,2012-12-16,Amazon,Unknown,Unknown
B004GHN6RM,A3NORUUG9HYUQY,This hackneyed formula romance was really boring I read a number of pages into it but found that I had no interest in the characters or the plot That is a recipe for a one star review I also removed it from my Kindle as I have no interest in continuing,1,2012-05-28,Amazon,Unknown,Unknown
B0026REA92,A3C403EO1Z3IM1,This whole idea of chunking a book grates on me I will NEVER knowingly spend one cent on this type of literature Basically they take one book and chop it into 3 or 4 shorter stories with barely there plotsThe fact is the cheap books sell better So by taking a book and breaking it into parts and selling the parts at a couple of bucks each you get more money and more salesIn my opinion the story suffers and the flow of the experience is corruptedSeducing Jane Porter passes as a Readers Digest story Thin plot Undeveloped characters Just seduction passion heat that you really cant get into because you dont know the characters well enough to really care at allMaybe I did get it for free so I should lower my expectations and be grateful but frankly I gave my book time to this And frankly I felt cheated I want my time back For 3 or 4 you can read Annabel Josephs FULL LENGTH BDSM stories There are so many amazing BDSM authors and so little time Dont waste it on thisWhen you think about it this is the first part of 3 parts to an acutal novel If it was packaged as a novel this would be the free sample portion we can access anywayThis isnt like getting a third of a cookie still yummy and good leaving you wanting more Its more like getting a third of a ship It sunk,1,2011-02-02,Amazon,Unknown,Unknown
B0040JHR8K,A29S45MCATC608,I feel like an idiot for not knowing how dirty this book actually was I am not a prude by any means but wow this was hardcore,2,2011-07-10,Amazon,Unknown,Unknown
B004JN0GAS,A3P3WTMYDUKQED,Amazing cakes I dont think so I think there should be more girl cakes and less boy cakes that is why I gave it 1star,1,2014-07-19,Amazon,Unknown,Unknown
B002Q0Y2JM,A3AGZMFF5MXXG4,Seriously the story is a little odd with the way the characters come into each others life and I probably would not have reacted the same way but the author made it work and the story really draws you in and has you rooting for the HEA,4,2014-02-09,Amazon,Unknown,Unknown
B0030MQIX8,A18VIDDI8YHX32,I have read other books by Beth Kery and havent been disappointed yet This book is flirty sexy and fun Everything a sexkitten needs,4,2012-11-21,Amazon,Unknown,Unknown
B00309SCUS,A3K4Z5R20ZKVNF,It was a truly horrible read and Im not talking about the story but the language of the book It sounded strained and unnatural I dont recommend this story,2,2014-01-18,Amazon,Unknown,Unknown
B000WSFBO0,A3KWUXU0F9U6O9,I absolutely love Maggie Shaynes books I love how the stories stand alone but also tie together to reveal a wider world This collection does not disappoint Through the volume the reader gets to follow the lives of multiple vampire couples as they try to secure their place in their world find true love and stay out of the clutches of an evil government agency that is hell bent on destroying them Great binge reading material,5,2014-06-03,Amazon,Unknown,Unknown
B001892DGG,A1SPKCPR0BAZMY,I bought this book after reading Halle shifters which I really enjoyed This was ok but not quite as goodit felt a bit rushed and under developed overall,4,2013-03-08,Amazon,Unknown,Unknown
B00342VHZS,A2VV5O0KUG3H9O,This book has a rather farfetched but interesting premisethat a group of West Pointers going back over a hundred years are secretly controlling the world Could have been fun but the author seems to have strung together a number of separately written sections while forgetting what happened in the previous sections Its nuts ie characters show up injured but no injury was ever described characters jump from one location to another with no connection and there seems to be no point to any of itVery poor writing even worse editing does this author even have an editor Mayer needs to clean up his writing and get it edited In addition his plot is rather thin and if hes going to go for the outlandish at least make it a little believableBut my biggest complaint about the book is that it isnt even exciting or particularly interesting This is no thriller in fact it drags along so slowly and fails to grip the reader to such a degree it is actually quite boring and laborious to plod throughUpdate After reading the book the ending was fairly good and some action sequences just prior to the ending weret so bad So Im upgrading the book from one star and making it two stars All of my previous comments stand and Mayer will hopefully turn out something better next time,2,2011-11-05,Amazon,Unknown,Unknown
B001DOHZ5A,A3970JOOXT0970,Ive enjoyed this entire series and I liked this book with second chances a love for most of the characters even the dragons,3,2012-11-16,Amazon,Unknown,Unknown
B002HJV3VW,A1360BL0BP6IY5,RG Alexander is awesome This isnt the OZ I remember A wizard sends a storm to bring Kansas to OZ and once there he finds he belongs there,4,2010-03-21,Amazon,Unknown,Unknown
B0029U1A08,A34BSQ8V4UV1X6,As a career journalist for nearly 40 years Im tough to impress when it comes to reporting KND has been a favorite read and resource of mine since I got my Kindle over 2 years ago I estimate I get about 200 in book value due to the blogs free book alerts per monthWindwalker knows publishing ebook publishing and the technologyinside out Hes thorough updates the blog as much as 3 or 4 times daily with breaking news re All things KindleHis opinions on indie publishing and ebook publishing certainly take a point of view vis the traditional publishing houses but he backs it up with facts figures and quotes from real experts in the industryThe few 1star critics here are partially correctyou can find some of the reportage of KND elsewhereAll you have to do is spend 4 or 5 hours a day looking for it Windwalker spends the time so the rest of us dont have to Plus his informed insights are not available elsewherethough that is changing as the media discover he is the goto guy on the subjectI loved it so much that I begged my way into helping write the Kindle Nation Dailythus no doubt destroying my credibility in this review Its an exciting gig in a fastchanging industryand it is nice to be associated with the No 1 blog in the Kindle Bookstoreconsistently ahead of those fine folks at the NY Times and Huffington PostTom Dulaneytomdulaneycomcastnet,5,2010-03-31,Amazon,Unknown,Unknown
B000NY11RY,A129PHREKU2FB4,Even though I recently just found Ms Andre as a writer of erotica and erotic I absolutely love her books This one was no exception I enjoyed the premise of three friends on a weekend in wine country CA The description of the vineyards and town made me want to visit the area Each character has about 13 of the book devoted to her each story within the book was very good and different I loved the first two characters in the first and second parts Carrie and Rose absolutely fell in love with the chef for more reasons than one gee he cooks Roses story was the most believable to me though who really cares how believable it was Vanessa was my least favorite character matter of fact I really didnt care for her at all until the end then I changed my mind about her However FOR ME Vanessas weekend was by far one of the most erotic stories I have ever read the words scenarios and feelings portrayed were beautiful at one point I had tears running down my cheeks because the writing was so poignant wow Its a keeper that Ill read overandover when I want to be entertained and on a 3day getaway,5,2011-06-29,Amazon,Unknown,Unknown
B0030H26JS,ABJALTL5HPG83,I liked this book because it was action packed and a romance Caitlin had to come to her senses and forgive her husband Sean before she lost the only man she could ever love The question being could she forgive his over protective nature and would he ever treat her like an equal He was trying to protect her from the assassins that were after them but he had to kidnap her to get her to safety She definitely was unreasonable when he was a policeman and knew what he was doing to protect her She finally had no choice but comply In the end he put her out of harms way which enabled her to come to his rescue After some soul searching Caitlin realized she truly loved Sean and he was worth fighting for,4,2013-09-22,Amazon,Unknown,Unknown
B00408AQ98,A3ADZTCBZT5NB,Im fairly new to the angel thing but after having read and reviewed 2 other angel book before and loving them I jumped at the chance to read anotherSerenity is a witch who somehow calls forth an angel Apollyon to seek revenge on her unfaithful exboyfriend Great premise The execution however left me wantingIm usually quick to accept the love at first sight thing when supernaturalother worldly forces are involved angelsdemonsvampireswerewolvesetc but this wasnt a case of love at first sight mating or any other supernatural lovemojo Yes they were attracted to each other but it wasnt love and he continued to insist in his thoughts that he didnt know why his fellow angels would fall for human womenThey were only together for a day until they were bumping uglies which isnt entirely unheard of several people engage in overnight relationships and in love That part was a little too difficult for me to accept despite the angel witch aspectAnd the revenge that she wanted against her cheating jerk of an exboyfriend Was just to make him jealous by going to a club and dancing provocatively with her angel Felt a little too much like high school to meI didnt feel the chemistry between the characters and while I understand that this is a novella which means word count restrictions I didnt feel that the story was fleshed out enough Maybe if it had been longer and the characters given more time to get to know each other or have a supernatural force pulling them together like the werewolves mating instinct I mightve liked it better,2,2011-02-16,Amazon,Unknown,Unknown
B0030H26IE,A2UDEPQDTQPMKO,A really good followup to Sugar and Spice as a way to feature the other characters we were introduced to there but could be read alone too Enjoyable story as well as some hot scenes,4,2013-11-18,Amazon,Unknown,Unknown
B0035LDNV4,A27ZC3RSB6ESSL,Ill be honest I didnt finish the book so it may be a little unfair to judge it But I just got bored I wasnt wild about the writing style Just too much superfluous information Also some of the descriptions seemed too overdone or obviousThe strangest thing was the cover Yes yesI shouldnt judge a book blah blah But the cover image was way hotter than the story itself does that make me a bit shallow Added to that it states that the book is part of a BEST SELLING TRILOGY Was this really a best seller ReallySorry but I didnt like the characters didnt love the writing style and just couldnt get into the story,2,2012-09-17,Amazon,Unknown,Unknown
B003A845OQ,A2Y7S7SOZ2S6C4,Gives good insight into Navy life and who one man lives through it and even advancesshows that an individual can make a career while still maintaining his sanity,3,2013-06-28,Amazon,Unknown,Unknown
B0042P5GBW,AOG61X9KEDVHU,The first three books were 5 stars It is hard to believe the same person wrote this book It does not follow the devolpment of the characters it goes off in a different direction then you would have expected from the first three books very disappointed,2,2011-03-27,Amazon,Unknown,Unknown
B003HS56UG,A3ANYH7R0V9FQQ,This book was going along then BAM One by one everyone dies in a row and the grandparents outlive their kids It just abruptly ended and I know she could have done better,2,2013-12-12,Amazon,Unknown,Unknown
B002KMJHYG,A3485RDJQG4FNX,The civil war books were excellent well written and fun to read The science fiction Id dated in technology seems to be almost pre computer and digital but the story lines are interesting and well written,4,2014-07-08,Amazon,Unknown,Unknown
B001B4G89Q,A1CXGXJZZ3AXR5,this is a great short story about Ava and Luke Ava is best friends with Lukes sister Jen and has been in love with him since high school but thinks he would never like her Luke has wanted Ava just as long but neither has said anything When the truth comes out about how they feel about each other theres no looking back This is how a short story should be written the story line and pace worked great for this novella and though not long I cared about everyone in the book The Ending of this book was great I would defiantly read books from Anne Rainey again,5,2012-07-30,Amazon,Unknown,Unknown
B0038KX8S0,APKTW2CQCUOXF,To stop his brother from an unsuitable marriage Nikias Dranias holds the woman he believes to be Daryle prisoner on his island However it is her sister Diona that Nikias has mistakenly held not believing her story that she too had come to stop the marriage of the two siblingsSoon however sparks are flying between the two as they find themselves fiercely attracted to each otherI would say 2 12 if I could Not a bad story line just a lot of repetitive actions throughout the book Once the author stuck to a way to describe something that was all you read over and over Leaving a lot of the love scenes lackluster towards the end since you already knew how she was going to describe the whole ordeal Good quick read though Took my mind off of everything for a bit,2,2013-07-11,Amazon,Unknown,Unknown
B004G5ZSJ8,A34A9O56HTFXTQ,I loved Tina s Scanguard books so thought I would love this It is beyond vulgar Its not sexy or even enthralling The vamp is nothing more than a voyeuristic pig He uses every vulgar word to his love and treats her worse than a filthy pig Not for me,1,2013-12-10,Amazon,Unknown,Unknown
B0030EFXP0,A1UPON7D8FZK8B,Just For You by Jet Mykels was a sweet gay for you piece that was seriously cute and hot It felt like a book that didnt take itself too seriously and as a result a plot device that might have had me rolling my eyes was an absolute delight A throughly enjoyable read from one of my favorite authors,4,2010-01-21,Amazon,Unknown,Unknown
B00457VKIA,A2TL3TKAXI4C59,I did NOT care for the excessive language which was unnecessary Storyline was OK but didnt care for the roller coaster relationship Having your dad as your broinlaw NOT,1,2013-08-04,Amazon,Unknown,Unknown
B004322F7W,AH3W1BMSY9G07,Ok heres the thing Im going to do my best not to include any spoilers but Im definitely going to be referencing some stuff that happens later in the book because I could see where things were headed by the time I was halfway through the bookFor the first third of the book we have this AWESOME chemistry between Rori and Jude and then I get to cheer for her because she refuses to be treated like a piece of meat the way Jude normally treats his women Seriously whats with these other chicks that theyre totally okay jumping him that afternoon and then seeing him out on a date with Rori that evening and then go so far as to proposition him in front of her Although at least that gave Rori the heads up that no matter how hot Jude is in bed she deserves a better MAN outside of itEnter Zach hurrah Roris biggest sexy time connection with Jude was that she discovered shes submissive and she was really turned on by his dominant side Zach is yet another sexy dominant who is smitten with Rori but Zach has no problem being an amazing romancing relationship guy I totally started to fall for him and then I remembered that this book is called Second Chances and that the blurb mostly talks about JudeAt which point I start going oh eff no because Zach is too possessive for this to be a sharing bookSuffice to say figuring out halfway through the book exactly how Jude was going to be positioned to get a second chance and then having his second chance with Rori being RUSHED through the last third of the book I did not come away satisfied Theres not enough time spent on Judes reformation and theres not enough connection between him and Rori to satisfy me I felt the strongest connection with Zach and yet we already know before reading that that relationship isnt ultimately going anywhere which makes it really hard to get invested in itBy the time I got to the last third of the book I was really emotionally detached from everything that was going on because I couldnt connect with Zach anymore and I didnt want to connect again with Jude who had been such an a throughout 23 of the bookDanes written much better stuff Honestly I cant recommend this one Id try one of her other titles unless youve already bought everything else she has to offer and absolutely MUST read every single thing shes ever written,2,2013-07-01,Amazon,Unknown,Unknown
B004GNFUNY,AUHAHMVQ49FM,I just could not get into this bookI all ways read a book when I start it This one I could not,1,2013-01-31,Amazon,Unknown,Unknown
B000JQU8GQ,A2AV3EL6FZ09YV,Sorry I just could not finish this book It was too predictable I guess the best I can say is that it is pretty standard fare,3,2013-06-26,Amazon,Unknown,Unknown
B003FK5QAG,A189SV37L5Q7G6,If I wanted a lesson on how to completely write a book series that will never be picked up by an agent or publishing house with any sense this is itJessica is a oncewildchild shouldering the ever waffling level of guilt over her fathers ambitions and dedication to others After his death she comes home and takes care of her two siblings apparently experiencing the level of confusion and frustration with picking kids up on time from school and paying bills that my brain damaged cousin would have IF she could drive She now works in the ER at a local hospitalBen is a the typical Ivy League moviegoodlooking guy with a magical talent for people and medicine His dad was a missionary who spent his life and energy only doing that generally acting like a piss poor father figureI am roughly halfway through the book and there has been NOdiscernible conflictstartling situation or event that will change either characters life permanentlysexchange in how the characters interact with each otherToss in some diamondintherough street kids one called Mario who is evidently a candidate for MENSA but lives a fight club life a lame set up for Bens grief a wiped out village in Africa he spent 6 years on a mission to and we have the weak tug of war in this book She gets a bit huffy and leaves a bar about now I was hoping for her to be hurt aloof make him work for it and hit a realization he would have to work through Wrong he brings pizza to her wayward children at the center and she melts all over him disappointed sighAll in all I skim the pages to find dialogue or skip the pagelong introspection that happens about every 3 pagesCrossing my fingers,1,2011-05-17,Amazon,Unknown,Unknown
B002AJ7X2C,A11PRH8FTXGT3G,When I read the description for this book I really thought it sounded great But thats it it just sounds like a great idea This is probably the most poorly written book I have ever encountered I am glad it was free and all I wasted was my time instead of both my time and money,1,2011-06-11,Amazon,Unknown,Unknown
B000WCWUWM,A1RXR105ND8OSH,What I liked Layne and Dev the leading pair are well matched and balanced I dont usually like when one half of the couple seems to be contributing to the relationship more than the other half but although Laine looks like the typical damsel in distress hes also loving and caring and he tries somewhat to get himself out of the trouble hes in Layne hes too cute to be true but I read about him with a big smile on my face all the time and sometimes I just want to feel good I couldnt put it down it was fast a light and fun read a book Id recommend as a pickmeupWhat I didnt like The fight scene didnt satisfy me It seemed it was edited away I dont know how to explain it It felt too rushed although it had the potential for something more exciting Maybe its because its a short story but I found the romance was ok it lacked a bit of action or angst even if I admit I prefer the angst at a tolerable level and mine is pretty lowAll in all my rating is 35 stars The next book in the series is going to my TBR list,4,2010-10-25,Amazon,Unknown,Unknown
B003AOA4IQ,A2J73MXF6RAAC2,Just not my style although the plot did catch keep my attention My vision of life and Hell is not that of Dante I almost changed my mind and almost began to enjoy the philosophy contained in the story from when Dante in the Inferno was introduced through to the storys end but this story was just too dark and depressing for my taste,2,2014-02-22,Amazon,Unknown,Unknown
B003F24HRW,AG7IR2RC2ZYXE,I read the first book and thought it was pretty good But this one to me was over the top This is the first book I did not finish reading in quite a long time Too much about attacks that really could happen but in a really far fetched way I lost interest and therefore lost who was who etc There was nothing wrong with the book it just was not to my liking I see that I am in the minority as most reviewers liked it Just be prepared for much about Iranian attacks,1,2013-04-15,Amazon,Unknown,Unknown
B002SB8RN6,A1UYN0I5WOJ9GZ,Here is a unique book that give you tips to have a good erection Unique in a way that it uses food unlike other books that give tips to have better erection using medicine andor physical methods For me the tips given by the author are simple yet informative and safe due to its natural means I stumbled upon this nice book when I sawAphrodisiac Cook Your Way to Sexual Blissin which gives out natural ways to have an exciting sexual pleasure All in all I recommend this book Wont harm you if youll try one of the foods mentioned on this book anyway,4,2012-09-23,Amazon,Unknown,Unknown
B003100U7Y,A2KIGHDI97HZE5,What a frustrating read It started out really good It began with years ago with young wizard Jaxon being admonished for trying to take control with his magic and he is taken under the wings of the wizard leader Falcon Then in the present day apparently Jaxon has integrated into the human world under the guise of a building contractor Rich girl Tess accompanies her BFF Belinda to an auctionbut unbeknownst to Tess the auction is for men or rather a date with them Belinda already has bought a date for Tess which happens to be Jaxon When the two meet sparks fly and there is instant attraction Tess fights her attraction to Jaxon and she senses that hes different from the usual men she meets Lo and behold magical Jaxon uses his charm and the two of them fall fast into bed Wellthere interaction is sizzlingTess is swept off her feet and is sucked into the world of magic with Jaxon Jaxon is called back home because there is a threat happening with their dreaded enemy the coven of witches who want to rid their world of the wizards because they are holding the witches back from ruling the worldOkTess reluctantly begins her adventure in the wizard world because she loves Jaxon and wants to be with him but she comes to find that Jaxon although a super lover is also very controlling and chauvinistic He does things for the safety of Tess without consulting her and this really upsets her Anyway while they battle over his controlling ways he is also up to his neck in the oncoming witches threat with the leader being Athena Along the way he is also informed by the lead wizard Falcon that the leadership of the assembly of wizards will be passed on to Jaxonwhich means more responsibilityMy main problem is that there are too many rules and procedures in the world of wizardry If the wizards are so powerful why cant they stop the threat coming from the witches Why when they had several times to kill Athena they didnt That would have ended the threat right there and then As for Athena I know she is in the 3rd book of this series but seriously I could find no redeeming qualities in her to warrant a story for her own I dont know why Jaxons brother is in love with her because all she comes across is a selfish powerhungry witchand I mean a witch literally I did NOT like her at all in the story And Braeden comes across as an idiot for loving her I hope they explain why she is the way she is and seriously redeem her evilness in the 3rd installment If they had killed Athena I would have given this book 5 stars Lets see how her story plays out Oh yeahlots and lots of sex between Jaxon and Tess in this bookand I mean LOTS,4,2014-05-23,Amazon,Unknown,Unknown
B0019ZDE2G,ALH5HYHRT7L9G,I have struggled in the past to understand these Scriptures David Ridges helps understand this book of Scripture in a way that its easy to understand with background information in front of each Section and his comments where needed I should have bought this series of books years ago,5,2013-04-19,Amazon,Unknown,Unknown
